tsne_1,tsne_2,cluster_gmm,pivote3,pivote5,pivote10,pivote15
1.30862199512194e-05,-5.62198329134844e-05,2,0.0000,0.2000,0.3000,0.5333
-6.71095185680315e-05,-3.454494435573e-05,2,0.0000,0.4000,0.4000,0.5333
-6.71095185680315e-05,-3.454494435573e-05,2,0.3333,0.4000,0.5000,0.5333
4.22103403252549e-05,-1.5084521010067e-07,2,0.6667,0.4000,0.6000,0.5333
6.98221265338361e-05,3.31163064402062e-05,2,0.6667,0.4000,0.7000,0.5333
7.89431669545593e-06,-7.97728207544424e-05,2,0.3333,0.4000,0.7000,0.4667
3.26942536048591e-05,-3.17501326208003e-05,2,0.0000,0.4000,0.6000,0.4667
-6.71095185680315e-05,-3.454494435573e-05,2,0.3333,0.6000,0.6000,0.5333
4.74208536616061e-05,1.85805747605627e-05,2,0.6667,0.8000,0.6000,0.6000
4.74208536616061e-05,1.85805747605627e-05,2,1.0000,1.0000,0.6000,0.6667
-1.43920954087662e-06,-3.88018343073782e-05,2,1.0000,1.0000,0.5000,0.6667
-1.93353662325535e-05,2.52326353802346e-05,2,1.0000,0.8000,0.5000,0.6667
-2.61540280916961e-05,2.62147150351666e-05,2,1.0000,0.6000,0.5000,0.6667
1.00345969258342e-05,2.37831900449237e-05,2,0.6667,0.4000,0.5000,0.6000
1.6901269191294e-05,2.94731707981555e-05,2,0.3333,0.2000,0.5000,0.5333
4.88423538627103e-05,5.99401173531078e-05,2,0.0000,0.0000,0.5000,0.4667
7.88809047662653e-05,2.95634163194336e-06,2,0.0000,0.2000,0.6000,0.4667
5.84923545829952e-05,2.25545481953304e-05,2,0.0000,0.4000,0.7000,0.4667
-1.30199041450396e-05,3.11326839437243e-05,2,0.3333,0.6000,0.7000,0.5333
-5.94800658291206e-05,2.51894725806778e-05,2,0.6667,0.8000,0.7000,0.6000
-1.70051748682454e-06,2.09159061341779e-05,2,1.0000,1.0000,0.7000,0.6667
5.60413791390602e-05,3.31812807417009e-05,2,1.0000,1.0000,0.6000,0.6667
7.07546496414579e-05,3.81220088456757e-05,2,1.0000,1.0000,0.5000,0.6000
-1.0756997653516e-05,-1.90480768651469e-05,2,1.0000,0.8000,0.5000,0.5333
1.26232116599567e-05,4.69874539703596e-05,2,1.0000,0.6000,0.5000,0.4667
-3.19783539453056e-05,-5.29699309481657e-06,2,0.6667,0.4000,0.5000,0.4000
-4.7468434786424e-05,2.19821345126547e-06,2,0.3333,0.2000,0.5000,0.4000
-1.58915099746082e-05,4.33025561505929e-05,2,0.0000,0.0000,0.4000,0.4000
-2.44918851421971e-06,4.00240860471968e-05,2,0.0000,0.2000,0.4000,0.4000
5.39874190508272e-06,8.19663182483055e-06,2,0.0000,0.4000,0.4000,0.4000
-1.03718030004529e-05,-5.57237581233494e-06,2,0.3333,0.6000,0.4000,0.4000
-4.58135727967601e-05,1.15532129711937e-05,2,0.6667,0.8000,0.5000,0.4000
-1.26662898765062e-05,-2.27446907956619e-05,2,1.0000,0.8000,0.6000,0.4667
4.08328414778225e-05,2.77941871900111e-05,2,1.0000,0.6000,0.5000,0.4000
8.90517912921496e-05,1.47271666719462e-05,2,0.6667,0.4000,0.4000,0.4000
5.07142467540689e-05,9.12218638404738e-06,2,0.3333,0.2000,0.3000,0.3333
7.2941642429214e-05,2.23044517042581e-05,2,0.0000,0.2000,0.2000,0.3333
4.97661203553434e-05,-1.79254202521406e-05,2,0.0000,0.4000,0.3000,0.4000
7.2941642429214e-05,2.23044517042581e-05,2,0.3333,0.4000,0.3000,0.4667
4.23508972744457e-05,3.42367161465518e-06,2,0.6667,0.4000,0.4000,0.5333
7.2941642429214e-05,2.23044517042581e-05,2,0.6667,0.4000,0.4000,0.6000
1.89363690878963e-05,-1.78859190782532e-05,2,0.3333,0.2000,0.4000,0.6000
4.67266290797852e-05,1.60352774400963e-05,2,0.0000,0.2000,0.4000,0.6000
3.99939708586317e-05,-3.0833911296213e-05,2,0.0000,0.2000,0.5000,0.6000
3.99939708586317e-05,-3.0833911296213e-05,2,0.3333,0.4000,0.6000,0.6667
5.72685748920776e-05,-1.25688086427544e-06,2,0.3333,0.4000,0.7000,0.7333
5.19491150043905e-05,5.74257637708797e-06,2,0.6667,0.6000,0.8000,0.7333
2.33255086641293e-05,-2.75507554761134e-05,2,0.3333,0.6000,0.8000,0.6667
-2.43515005422523e-05,-3.86676365451422e-05,2,0.6667,0.8000,0.8000,0.6667
4.25700600317214e-05,2.42519836319843e-05,2,0.6667,0.8000,0.8000,0.6000
1.8270327927894e-05,-9.2236528871581e-05,2,1.0000,1.0000,0.9000,0.6000
3.66293606930412e-05,1.81367147433775e-06,2,1.0000,1.0000,0.8000,0.5333
-4.04951242671814e-05,-0.000112733061541803,2,1.0000,1.0000,0.7000,0.4667
-4.04951242671814e-05,-0.000112733061541803,2,1.0000,0.8000,0.6000,0.4000
3.6703422665596e-05,4.11340333812404e-05,2,1.0000,0.8000,0.5000,0.3333
8.59185001900187e-06,3.91886896977667e-05,2,0.6667,0.8000,0.4000,0.2667
1.69567156262929e-05,-5.48091593373101e-05,2,0.6667,0.6000,0.3000,0.2000
7.87503086030483e-06,-2.1831008780282e-05,2,0.6667,0.4000,0.2000,0.1333
2.10963135032216e-05,4.27512968599331e-05,2,0.6667,0.4000,0.2000,0.1333
2.35141087614466e-05,3.93638765672222e-06,2,0.3333,0.2000,0.1000,0.0667
5.3920695791021e-05,-0.000111528781417292,2,0.0000,0.0000,0.0000,0.0000
6.50409565423615e-05,-5.8614372392185e-05,2,0.0000,0.0000,0.0000,0.0000
1.02524008980254e-05,2.5824825570453e-05,2,0.0000,0.0000,0.0000,0.0000
1.57675913214916e-06,2.98074355669087e-05,2,0.0000,0.0000,0.0000,0.0000
2.91731175821042e-05,-3.63778744940646e-05,2,0.0000,0.0000,0.0000,0.0000
8.01012429292314e-05,-2.66137922153575e-05,2,0.0000,0.0000,0.0000,0.0000
4.06888539146166e-05,4.16220755141694e-05,2,0.0000,0.0000,0.0000,0.0000
5.63823050470091e-06,3.39521102432627e-05,2,0.0000,0.0000,0.0000,0.0000
8.6293157437467e-06,-1.35622676680214e-05,2,0.0000,0.0000,0.0000,0.0000
-5.94753946643323e-05,6.17506448179483e-05,2,0.0000,0.0000,0.0000,0.0000
-3.22733394568786e-05,-1.08091967376822e-06,2,0.0000,0.0000,0.0000,0.0000
9.00050326890778e-06,3.02333282888867e-05,2,0.0000,0.0000,0.0000,0.0000
6.8328736233525e-05,-6.13974261796102e-05,2,0.0000,0.0000,0.0000,0.0000
-3.22733394568786e-05,-1.08091967376822e-06,2,0.0000,0.0000,0.0000,0.0000
-3.22733394568786e-05,-1.08091967376822e-06,2,0.0000,0.0000,0.0000,0.0000
9.00050326890778e-06,3.02333282888867e-05,2,0.0000,0.0000,0.0000,0.0000
-1.819440331019e-05,1.32587156258523e-05,2,0.0000,0.0000,0.0000,0.0000
-3.22733394568786e-05,-1.08091967376822e-06,2,0.0000,0.0000,0.0000,0.0000
-3.22733394568786e-05,-1.08091967376822e-06,2,0.0000,0.0000,0.0000,0.0000
1.95807820091431e-06,6.57685450278223e-05,2,0.0000,0.0000,0.0000,0.0000
2.56769271800295e-05,8.08174663688987e-05,2,0.0000,0.0000,0.0000,0.0000
-4.52516906079836e-06,0.000118964773719199,2,0.0000,0.0000,0.0000,0.0000
2.01486659534567e-06,0.000124169237096794,2,0.0000,0.0000,0.0000,0.0000
4.79065283798263e-06,4.75689994345885e-05,2,0.0000,0.0000,0.0000,0.0000
2.01486659534567e-06,0.000124169237096794,2,0.0000,0.0000,0.0000,0.0000
1.58659113367321e-05,6.22815059614368e-05,2,0.0000,0.0000,0.0000,0.0000
-3.21829393215012e-05,-1.17788658826612e-05,2,0.0000,0.0000,0.0000,0.0000
-2.27097389142727e-05,-8.41492874315009e-05,2,0.0000,0.0000,0.0000,0.0000
-7.29045059415512e-05,1.13682324354158e-06,2,0.0000,0.0000,0.0000,0.0000
-6.79053628118709e-05,7.52045878016361e-07,2,0.0000,0.0000,0.0000,0.0000
-5.98620972596109e-05,-2.16132502828259e-05,2,0.0000,0.0000,0.0000,0.0000
-7.29045059415512e-05,1.13682324354158e-06,2,0.0000,0.0000,0.0000,0.0000
1.68610295077087e-05,0.000110220702481456,2,0.0000,0.0000,0.0000,0.0000
-2.66809929598821e-05,5.04342460772023e-05,2,0.0000,0.0000,0.0000,0.0000
-5.26926851307508e-05,-4.62170334003531e-07,2,0.0000,0.0000,0.0000,0.0000
-5.96245263295714e-05,3.9269794797292e-05,2,0.0000,0.0000,0.0000,0.0000
-5.81657332077157e-05,-5.04154695590842e-06,2,0.0000,0.0000,0.0000,0.0000
2.01486659534567e-06,0.000124169237096794,2,0.0000,0.0000,0.0000,0.0000
1.68610295077087e-05,0.000110220702481456,2,0.0000,0.0000,0.0000,0.0000
-5.89870978728868e-06,5.37315027031582e-05,2,0.0000,0.0000,0.0000,0.0000
2.01486659534567e-06,0.000124169237096794,2,0.0000,0.0000,0.0000,0.0000
1.30106718643219e-06,-1.19673986773705e-05,2,0.0000,0.0000,0.0000,0.0000
2.01486659534567e-06,0.000124169237096794,2,0.0000,0.0000,0.0000,0.0000
-5.44628746865783e-05,-3.20454601023812e-05,2,0.0000,0.0000,0.0000,0.0000
-6.96717252139933e-05,-1.43777851917548e-05,2,0.0000,0.0000,0.0000,0.0000
5.67050528843538e-06,-4.39578798250295e-05,2,0.0000,0.0000,0.0000,0.0000
-8.07883168363333e-07,-1.68080659932457e-05,2,0.0000,0.0000,0.0000,0.0000
-8.07883168363333e-07,-1.68080659932457e-05,2,0.0000,0.0000,0.0000,0.0000
1.94442782230908e-05,4.46879130322486e-05,2,0.0000,0.0000,0.0000,0.0000
6.471752840298e-06,2.29564684559591e-05,2,0.0000,0.0000,0.0000,0.0000
1.94442782230908e-05,4.46879130322486e-05,2,0.0000,0.0000,0.0000,0.0000
2.1448622646858e-05,-2.67989053099882e-05,2,0.0000,0.0000,0.0000,0.0000
7.50110411900096e-05,-1.51037693285616e-05,2,0.0000,0.0000,0.0000,0.0000
0.000130806613015011,3.94014095945749e-05,2,0.0000,0.0000,0.0000,0.0000
0.000105586579593364,5.65100526728202e-05,2,0.0000,0.0000,0.0000,0.0000
8.19002380012535e-05,9.55533596425084e-06,2,0.0000,0.0000,0.0000,0.0000
-6.7128763475921e-05,-5.64354595553596e-05,2,0.0000,0.0000,0.0000,0.0000
-1.7437379938201e-05,-4.7563633415848e-05,2,0.0000,0.0000,0.0000,0.0000
0.000133541383547708,-2.3480390154873e-05,2,0.0000,0.0000,0.0000,0.0000
0.000130806613015011,3.94014095945749e-05,2,0.0000,0.0000,0.0000,0.0000
7.50110411900096e-05,-1.51037693285616e-05,2,0.0000,0.0000,0.0000,0.0000
-6.7128763475921e-05,-5.64354595553596e-05,2,0.0000,0.0000,0.0000,0.0000
0.000130806613015011,3.94014095945749e-05,2,0.0000,0.0000,0.0000,0.0000
5.03856499562971e-05,1.76151934283553e-05,2,0.0000,0.0000,0.0000,0.0000
5.14892271894496e-05,6.74717521178536e-05,2,0.0000,0.0000,0.0000,0.0000
6.44952378934249e-05,6.05071036261506e-05,2,0.0000,0.0000,0.0000,0.0000
5.14892271894496e-05,6.74717521178536e-05,2,0.0000,0.0000,0.0000,0.0000
8.08035692898557e-05,3.6691297282232e-05,2,0.0000,0.0000,0.0000,0.0000
2.55259255936835e-05,5.42960224265698e-05,2,0.0000,0.0000,0.0000,0.0000
3.03844281006604e-05,-1.51929352796287e-05,2,0.0000,0.0000,0.0000,0.0000
-5.52615056221839e-05,1.69542781804921e-05,2,0.0000,0.0000,0.0000,0.0000
-8.24696689960547e-05,4.19879106630106e-05,2,0.0000,0.0000,0.0000,0.0000
2.55259255936835e-05,5.42960224265698e-05,2,0.0000,0.0000,0.0000,0.0000
-2.53842176789476e-06,4.86116332467645e-05,2,0.0000,0.0000,0.0000,0.0000
2.55259255936835e-05,5.42960224265698e-05,2,0.0000,0.0000,0.0000,0.0000
-1.29399813886266e-05,4.1961047827499e-05,2,0.0000,0.0000,0.0000,0.0000
8.56512360769557e-06,3.67467873729765e-06,2,0.0000,0.0000,0.0000,0.0000
8.52164957905188e-05,-3.99981545342598e-05,2,0.0000,0.0000,0.0000,0.0000
-4.85233249492012e-05,-4.06864965043496e-05,2,0.0000,0.0000,0.0000,0.0000
6.02526524744462e-05,6.50053334538825e-05,2,0.0000,0.0000,0.0000,0.0000
5.14892271894496e-05,6.74717521178536e-05,2,0.0000,0.0000,0.0000,0.0000
6.12321018707007e-05,3.95775059587322e-05,2,0.0000,0.0000,0.0000,0.0000
8.29547643661499e-05,5.31056321051437e-05,2,0.0000,0.0000,0.0000,0.0000
3.82278922188561e-05,6.3428895373363e-05,2,0.0000,0.0000,0.0000,0.0000
-5.34239643457113e-06,0.000121970086183865,2,0.0000,0.0000,0.0000,0.0000
-5.34239643457113e-06,0.000121970086183865,2,0.0000,0.0000,0.0000,0.0000
6.94629779900424e-05,3.99639211536851e-05,2,0.0000,0.0000,0.0000,0.0000
0.000101540281320922,1.4850425941404e-05,2,0.0000,0.0000,0.0000,0.0000
4.80152557429392e-05,-1.24649832287105e-05,2,0.0000,0.0000,0.0000,0.0000
6.3829225837253e-05,2.04107000172371e-05,2,0.0000,0.0000,0.0000,0.0000
-6.61422600387596e-05,4.07296174671501e-05,2,0.0000,0.0000,0.0000,0.0000
-5.9323814639356e-05,-2.005009810091e-05,2,0.0000,0.0000,0.0000,0.0000
-1.52971369971056e-05,3.61134916602168e-05,2,0.0000,0.0000,0.0000,0.0000
7.42790216463618e-05,2.7125812266604e-05,2,0.0000,0.0000,0.0000,0.0000
9.16032659006305e-05,4.98125300509855e-05,2,0.0000,0.0000,0.0000,0.0000
9.16431090445258e-05,-1.83389129233547e-05,2,0.0000,0.0000,0.0000,0.0000
7.50110411900096e-05,-1.51037693285616e-05,2,0.0000,0.0000,0.0000,0.0000
5.36006409674883e-05,-4.52858012067736e-06,2,0.0000,0.0000,0.0000,0.0000
0.000104391641798429,-2.65058915829286e-05,2,0.0000,0.0000,0.0000,0.0000
1.91949602594832e-05,4.38915833456122e-07,2,0.0000,0.0000,0.0000,0.0000
0.000104391641798429,-2.65058915829286e-05,2,0.0000,0.0000,0.0000,0.0000
5.25070254298043e-06,-6.89985517965397e-06,2,0.0000,0.0000,0.0000,0.0000
5.72374301555101e-05,-1.33714165713172e-05,2,0.0000,0.0000,0.0000,0.0000
1.89051188499434e-05,-1.88924605026841e-05,2,0.0000,0.0000,0.0000,0.0000
8.52164957905188e-05,-3.99981545342598e-05,2,0.0000,0.0000,0.0000,0.0000
5.9996782511007e-05,5.02718758070841e-05,2,0.0000,0.0000,0.0000,0.0667
-3.02992903016275e-05,0.000128951403894462,2,0.0000,0.0000,0.0000,0.1333
-2.47853591872627e-07,3.93585505662486e-05,2,0.0000,0.0000,0.0000,0.2000
-0.00010021572234109,-1.59482169692637e-05,2,0.0000,0.0000,0.0000,0.2000
3.13202690449543e-05,7.08527522874647e-06,2,0.0000,0.0000,0.0000,0.2667
3.13202690449543e-05,7.08527522874647e-06,2,0.0000,0.0000,0.1000,0.3333
-0.00010021572234109,-1.59482169692637e-05,2,0.0000,0.0000,0.2000,0.3333
4.57877249573357e-05,-7.34522618586197e-05,2,0.0000,0.0000,0.3000,0.3333
2.01486659534567e-06,0.000124169237096794,2,0.0000,0.0000,0.3000,0.3333
2.01486659534567e-06,0.000124169237096794,2,0.0000,0.0000,0.4000,0.3333
2.01486659534567e-06,0.000124169237096794,2,0.0000,0.2000,0.5000,0.3333
2.01486659534567e-06,0.000124169237096794,2,0.0000,0.4000,0.5000,0.4000
3.63524486601818e-05,-4.75169290439226e-05,2,0.3333,0.6000,0.5000,0.4667
2.57291430898476e-05,-7.64262367738411e-05,2,0.6667,0.6000,0.5000,0.4667
3.76127027266193e-05,9.15396958589554e-05,2,1.0000,0.8000,0.5000,0.4667
5.0366147661407e-06,-1.52502198034199e-05,2,0.6667,0.8000,0.4000,0.4000
8.34490783745423e-05,6.58960834698519e-06,2,0.6667,0.6000,0.4000,0.3333
3.78812001144979e-05,-3.89684319088701e-05,2,0.6667,0.4000,0.4000,0.2667
6.12144503975287e-05,4.05619321099948e-05,2,0.6667,0.4000,0.4000,0.2667
6.13692100159824e-05,3.29951981257182e-05,2,0.3333,0.2000,0.3000,0.2667
3.50567970599514e-05,1.67922662512865e-05,2,0.0000,0.0000,0.2000,0.2000
-1.95281936612446e-05,1.99469595827395e-05,2,0.0000,0.2000,0.2000,0.2000
1.70005550899077e-05,-2.36120758927427e-05,2,0.0000,0.4000,0.2000,0.2000
-1.48741019074805e-05,3.21801671816502e-05,2,0.3333,0.4000,0.2000,0.2000
1.32802451844327e-05,2.35924153457745e-06,2,0.6667,0.4000,0.3000,0.2000
-1.95706907106796e-05,4.30694599344861e-05,2,0.6667,0.4000,0.3000,0.2000
4.98190856887959e-05,1.66077461472014e-05,2,0.3333,0.2000,0.2000,0.1333
5.53074351046234e-05,-7.66124003348523e-07,2,0.0000,0.0000,0.1000,0.0667
5.16904365213122e-05,1.38989271363243e-05,2,0.0000,0.0000,0.1000,0.0667
-6.98051508152275e-06,7.13335248292424e-05,2,0.0000,0.2000,0.1000,0.0667
4.23181299993303e-05,-1.59297524078283e-05,2,0.0000,0.2000,0.1000,0.0667
-1.25205688163987e-05,-6.95422131684609e-05,2,0.3333,0.2000,0.1000,0.0667
4.6205419494072e-05,4.94126143166795e-05,2,0.3333,0.2000,0.1000,0.1333
3.80931851395871e-05,3.5908477002522e-05,2,0.3333,0.2000,0.1000,0.2000
6.88400978106074e-05,-1.92193510883953e-06,2,0.0000,0.0000,0.0000,0.2000
5.60505686735269e-05,-1.46485281220521e-05,2,0.0000,0.0000,0.0000,0.2667
3.43564206559677e-05,-3.84712293453049e-05,2,0.0000,0.0000,0.0000,0.3333
4.00184108002577e-05,-6.84754122630693e-05,2,0.0000,0.0000,0.1000,0.4000
-5.18532215210143e-06,6.43965358904097e-06,2,0.0000,0.0000,0.2000,0.4667
-5.18532215210143e-06,6.43965358904097e-06,2,0.0000,0.0000,0.3000,0.4667
1.64418215717888e-05,-6.36442709947005e-05,2,0.0000,0.0000,0.4000,0.4667
3.03844281006604e-05,-1.51929352796287e-05,2,0.0000,0.0000,0.5000,0.4667
1.99761416297406e-05,-4.220779374009e-05,2,0.0000,0.2000,0.6000,0.4667
3.03844281006604e-05,-1.51929352796287e-05,2,0.0000,0.4000,0.7000,0.4667
5.10479621880222e-05,-3.96214381908067e-05,2,0.3333,0.6000,0.7000,0.5333
7.7080687333364e-05,-6.24041276751086e-05,2,0.6667,0.8000,0.7000,0.6000
-1.08191861727391e-05,-5.99603044975083e-05,2,1.0000,1.0000,0.7000,0.6667
-8.09348148322897e-06,-8.40524535306031e-06,2,1.0000,1.0000,0.6000,0.6000
-8.17751133581623e-05,4.07501393056009e-05,2,1.0000,1.0000,0.5000,0.5333
-4.67485115223099e-05,-1.1744438779715e-05,2,1.0000,0.8000,0.5000,0.5333
-5.9082103689434e-05,-3.21007428283338e-05,2,1.0000,0.6000,0.5000,0.4667
3.92919264413649e-06,-1.4009445294505e-05,2,0.6667,0.4000,0.5000,0.4000
-6.16790493950248e-05,5.87405202168156e-06,2,0.3333,0.2000,0.4000,0.4000
-4.18868876295164e-05,-4.07117331633344e-05,2,0.0000,0.0000,0.3000,0.4000
1.06073912320426e-05,-2.31063859246206e-05,2,0.0000,0.2000,0.4000,0.4667
-1.19333271868527e-05,5.09497440361883e-05,2,0.0000,0.4000,0.4000,0.5333
-9.71534882410197e-06,5.05226307723206e-05,2,0.3333,0.6000,0.4000,0.6000
-4.16245666201576e-06,2.98237664537737e-05,2,0.6667,0.6000,0.5000,0.6667
-4.16245666201576e-06,2.98237664537737e-05,2,1.0000,0.6000,0.6000,0.7333
3.81207496502611e-06,-9.96409380604746e-06,2,0.6667,0.6000,0.6000,0.7333
-4.82764771732036e-05,-2.24621671804925e-05,2,0.3333,0.4000,0.6000,0.6667
2.93314860755345e-05,-2.28688295464963e-05,2,0.3333,0.2000,0.6000,0.6000
1.24720463645644e-06,-3.2386087696068e-05,2,0.3333,0.4000,0.7000,0.6000
1.96232631424209e-05,1.40346137413871e-05,2,0.3333,0.6000,0.8000,0.6000
3.28487112710718e-05,9.53745143306151e-07,2,0.3333,0.6000,0.8000,0.5333
1.96232631424209e-05,1.40346137413871e-05,2,0.6667,0.8000,0.8000,0.5333
-1.19936084956862e-05,1.19918413474807e-05,2,1.0000,1.0000,0.8000,0.5333
6.38271558273118e-06,-2.05970354727469e-06,2,1.0000,1.0000,0.7000,0.4667
3.23239000863396e-05,-2.45365845330525e-05,2,1.0000,1.0000,0.6000,0.4000
3.23239000863396e-05,-2.45365845330525e-05,2,1.0000,1.0000,0.5000,0.3333
3.18658530886751e-05,-2.3220585717354e-05,2,1.0000,0.8000,0.4000,0.2667
-3.54988537765166e-06,-3.8398451579269e-05,2,1.0000,0.6000,0.3000,0.2000
3.04488348774612e-05,-6.43007006146945e-05,2,0.6667,0.4000,0.2000,0.1333
2.32086222240468e-05,2.58070758718532e-05,2,0.3333,0.2000,0.1000,0.0667
2.32086222240468e-05,2.58070758718532e-05,2,0.0000,0.0000,0.0000,0.0000
0.000106598323327489,-5.26686890225392e-05,2,0.0000,0.0000,0.0000,0.0000
-1.84219516086159e-05,-3.87382715416607e-06,2,0.0000,0.0000,0.0000,0.0000
2.32086222240468e-05,2.58070758718532e-05,2,0.0000,0.0000,0.0000,0.0000
-1.72335276147351e-05,-1.87883160833735e-05,2,0.0000,0.0000,0.0000,0.0000
-2.33175906032557e-05,-1.79348148776626e-06,2,0.0000,0.0000,0.0000,0.0000
-2.34769522649003e-05,1.01083805930102e-05,2,0.0000,0.0000,0.0000,0.0000
-1.87925525096944e-05,-1.32630393636646e-05,2,0.0000,0.0000,0.0000,0.0000
-1.70701987372013e-05,1.70372622960713e-05,2,0.0000,0.0000,0.0000,0.0000
-0.00010743728489615,4.07495099352673e-06,2,0.0000,0.0000,0.0000,0.0000
-6.45545806037262e-05,-7.48840329833911e-06,2,0.0000,0.0000,0.0000,0.0000
-0.00010743728489615,4.07495099352673e-06,2,0.0000,0.0000,0.0000,0.0000
-6.45545806037262e-05,-7.48840329833911e-06,2,0.0000,0.0000,0.0000,0.0000
-3.15828074235469e-05,-1.75160967046395e-05,2,0.0000,0.0000,0.0000,0.0000
4.92911240144167e-05,4.75320666737389e-06,2,0.0000,0.0000,0.0000,0.0000
4.92911240144167e-05,4.75320666737389e-06,2,0.0000,0.0000,0.0000,0.0000
4.0367478504777e-05,7.84527128416812e-06,2,0.0000,0.0000,0.0000,0.0000
4.0367478504777e-05,7.84527128416812e-06,2,0.0000,0.0000,0.0000,0.0000
5.56558225071058e-05,4.587569492287e-06,2,0.0000,0.0000,0.0000,0.0000
4.86411518068053e-05,-1.13710993900895e-05,2,0.0000,0.0000,0.0000,0.0000
5.56558225071058e-05,4.587569492287e-06,2,0.0000,0.0000,0.0000,0.0000
5.56558225071058e-05,4.587569492287e-06,2,0.0000,0.0000,0.0000,0.0000
-4.36331501987297e-05,-4.68924517917912e-05,2,0.0000,0.0000,0.0000,0.0000
8.13246788311517e-06,-8.70931398821995e-06,2,0.0000,0.0000,0.0000,0.0000
2.00873837457038e-05,9.58569580689073e-06,2,0.0000,0.0000,0.0000,0.0000
-7.775906851748e-05,-9.74578142631799e-06,2,0.0000,0.0000,0.0000,0.0000
1.38284231070429e-05,-1.48656999954255e-05,2,0.0000,0.0000,0.0000,0.0000
1.69755167007679e-05,-7.76008891989477e-06,2,0.0000,0.0000,0.0000,0.0000
-4.31191583629698e-05,8.86845446075313e-05,2,0.0000,0.0000,0.0000,0.0000
5.28532764292322e-05,-1.90309801837429e-05,2,0.0000,0.0000,0.0000,0.0000
5.14185921929311e-05,7.18082155799493e-05,2,0.0000,0.0000,0.0000,0.0000
6.12321018707007e-05,3.95775059587322e-05,2,0.0000,0.0000,0.0000,0.0000
5.28532764292322e-05,-1.90309801837429e-05,2,0.0000,0.0000,0.0000,0.0000
3.5048844438279e-05,-8.90230603545206e-06,2,0.0000,0.0000,0.0000,0.0000
5.18002634635195e-05,1.30110029203934e-05,2,0.0000,0.0000,0.0000,0.0000
-6.5494365117047e-05,1.3374857189774e-05,2,0.0000,0.0000,0.0000,0.0000
-5.95209712628275e-05,5.86827627557795e-05,2,0.0000,0.0000,0.0000,0.0000
-2.49031427301816e-06,2.38065103985718e-06,2,0.0000,0.0000,0.0000,0.0000
3.16980658681132e-05,1.69956510944758e-05,2,0.0000,0.0000,0.0000,0.0667
-2.37303938774858e-05,-3.08486123685725e-05,2,0.0000,0.0000,0.0000,0.0667
2.00211161427433e-05,-3.55392767232843e-05,2,0.0000,0.0000,0.0000,0.0667
-2.37303938774858e-05,-3.08486123685725e-05,2,0.0000,0.0000,0.0000,0.0667
3.27723246300593e-05,5.59164291189518e-05,2,0.0000,0.0000,0.0000,0.0667
-4.07124534831382e-05,4.90349520987365e-06,2,0.0000,0.0000,0.1000,0.0667
5.80154937779298e-06,3.10830218950287e-05,2,0.0000,0.0000,0.1000,0.0667
1.41837590490468e-05,-4.17424344050232e-05,2,0.0000,0.0000,0.1000,0.0667
3.48890789609868e-05,4.22486264142208e-05,2,0.0000,0.0000,0.1000,0.0667
-1.73521148099098e-05,4.94551977681112e-06,2,0.0000,0.0000,0.1000,0.0667
-2.60588549281238e-05,1.61623574967962e-06,2,0.0000,0.2000,0.1000,0.0667
-7.91542959177605e-07,-1.02349968074122e-05,2,0.0000,0.2000,0.1000,0.0667
-9.86565919447457e-06,-4.68740654469002e-05,2,0.3333,0.2000,0.1000,0.0667
-9.86565919447457e-06,-4.68740654469002e-05,2,0.3333,0.2000,0.1000,0.0667
2.9540447940235e-05,2.30621590162627e-05,2,0.3333,0.2000,0.1000,0.0667
8.87837959453464e-05,-4.42009877588134e-06,2,0.0000,0.0000,0.0000,0.0000
9.37762961257249e-05,2.17736214835895e-05,2,0.0000,0.0000,0.0000,0.0000
-0.000101972371339798,1.16498395072995e-05,2,0.0000,0.0000,0.0000,0.0000
-6.40423531876877e-05,-1.18268781079678e-05,2,0.0000,0.0000,0.0000,0.0000
4.93500338052399e-05,6.06329303991515e-05,2,0.0000,0.0000,0.0000,0.0000
-9.53834751271643e-06,6.75871024213848e-06,2,0.0000,0.0000,0.0000,0.0000
6.7888198827859e-05,5.68193718208931e-05,2,0.0000,0.0000,0.0000,0.0000
7.28906161384657e-05,-3.24234169966076e-05,2,0.0000,0.0000,0.0000,0.0000
7.4862313340418e-05,-2.18037675949745e-05,2,0.0000,0.0000,0.0000,0.0000
0.00010767433559522,-3.74695118807722e-05,2,0.0000,0.0000,0.0000,0.0000
-6.40423531876877e-05,-1.18268781079678e-05,2,0.0000,0.0000,0.0000,0.0000
9.38654993660748e-05,-3.06156034639571e-05,2,0.0000,0.0000,0.0000,0.0000
6.74295806675218e-05,-6.88917643856257e-05,2,0.0000,0.0000,0.0000,0.0000
-6.40423531876877e-05,-1.18268781079678e-05,2,0.0000,0.0000,0.0000,0.0000
1.77804340637522e-05,-2.60580291069346e-05,2,0.0000,0.0000,0.0000,0.0000
7.28906161384657e-05,-3.24234169966076e-05,2,0.0000,0.0000,0.0000,0.0000
7.04131743987091e-05,-5.37126397830434e-05,2,0.0000,0.0000,0.0000,0.0000
3.27723246300593e-05,5.59164291189518e-05,2,0.0000,0.0000,0.0000,0.0667
3.27723246300593e-05,5.59164291189518e-05,2,0.0000,0.0000,0.0000,0.1333
5.23889029864222e-05,-2.75431266345549e-05,2,0.0000,0.0000,0.0000,0.2000
4.15886788687203e-05,4.24327154178172e-05,2,0.0000,0.0000,0.0000,0.2000
